w,q,Tq,Tw,Ts,Pr(Sk)
2.0,3.0,0.027396004262834707,0.012396004262834444,0.015000000000000216,0.1917910447761194
2.0,3.0,0.027396004262834707,0.012396004262834444,0.015000000000000216,0.1917910447761194
2.0,3.0,0.027396004262834707,0.012396004262834444,0.015000000000000216,0.1917910447761194
1.75,2.75,0.027402359834569436,0.01240235983456917,0.015000000000000216,0.1917910447761194
1.6,2.6,0.027402359834569436,0.01240235983456917,0.015000000000000216,0.1917910447761194
1.5,2.5,0.027402359834569436,0.01240235983456917,0.015000000000000216,0.1917910447761194
1.2857142857142858,2.2857142857142856,0.0274126083165114,0.012412608316511135,0.015000000000000216,0.19179104477611938
1.125,2.125,0.0274126083165114,0.012412608316511135,0.015000000000000216,0.1917910447761194
1.0,1.8888888888888888,0.027427754842584296,0.012427754842584033,0.015000000000000218,0.1917910447761194
0.9,1.7,0.027427754842584296,0.012427754842584033,0.015000000000000218,0.19179104477611944
0.9090909090909091,1.7272727272727273,0.027427754842584296,0.012427754842584033,0.015000000000000218,0.19176506035059768
0.9166666666666666,1.75,0.027416290124094828,0.012416290124094564,0.015000000000000218,0.19178166246423833
0.9230769230769231,1.7692307692307692,0.027416290124094828,0.012416290124094564,0.015000000000000218,0.19179571040654966
0.8571428571428571,1.7142857142857142,0.027415056024321805,0.012415056024321542,0.015000000000000218,0.19180775149995938
0.8666666666666667,1.7333333333333334,0.027415056024321805,0.012415056024321542,0.015000000000000218,0.1918086721558481
0.8125,1.625,0.0274135143196939,0.012413514319693637,0.015000000000000218,0.1918094777297507
0.7647058823529411,1.5294117647058822,0.0274135143196939,0.012413514319693637,0.015000000000000218,0.19181018853025303
0.7222222222222222,1.5,0.0274135143196939,0.012413514319693637,0.015000000000000218,0.19180290300269318
0.6842105263157895,1.4736842105263157,0.0274135143196939,0.012413514319693637,0.015000000000000218,0.1917963843727712
0.65,1.45,0.027402104839620654,0.012402104839620388,0.01500000000000022,0.19178340257061371
0.7142857142857143,1.5238095238095237,0.027390716313597126,0.012390716313596862,0.01500000000000022,0.1917798998081838
0.7272727272727273,1.5454545454545454,0.027391297995265015,0.01239129799526475,0.01500000000000022,0.19177671547870204
0.7391304347826086,1.565217391304348,0.027391297995265015,0.01239129799526475,0.01500000000000022,0.1917738080474361
0.75,1.5833333333333333,0.027392943439317762,0.012392943439317497,0.01500000000000022,0.19179013096292696
0.72,1.56,0.02741096253477098,0.012410962534770717,0.015000000000000221,0.1917994710715295
0.7307692307692307,1.5769230769230769,0.02741096253477098,0.012410962534770717,0.015000000000000221,0.19180264213874715
